"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","toomaht_1","toomaht_2","toomaht_3","toomaht_4","toomaht_5","hinne_ainele_F","hinne_ainele_E","hinne_ainele_D","hinne_ainele_C","hinne_ainele_B","hinne_ainele_A","arvestatud","mittearvestatud","hinne_A","hinne_B","hinne_C","hinne_D","hinne_E","hinne_F","mitteilmunud"
"S","SV","SVPC","P2PC.00.509","Vene keel algajatele I osa",NA,1,7,NA,1,NA,NA,NA,1,1,7,10,3,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.00.511","Jätkusuutliku arengu alused",NA,NA,5,NA,NA,NA,NA,NA,NA,1,4,0,0,4,5,3,0,0,0,0
"S","SV","SVPC","P2PC.00.512","Heaolu filosoofia areng",NA,NA,8,1,NA,NA,NA,NA,3,1,5,0,0,7,2,2,0,0,0,0
"S","SV","SVPC","P2PC.00.514","Kliendikäitumine",NA,1,2,NA,NA,NA,NA,1,NA,1,1,0,0,0,11,0,0,0,0,0
"S","SV","SVPC","P2PC.00.515","Inimressursside juhtimine heaolumajanduses",NA,NA,5,NA,NA,NA,NA,NA,NA,1,4,0,0,5,6,0,1,0,0,0
"S","SV","SVPC","P2PC.00.518","Spaahooldused ja tervislik toitumine",NA,NA,6,NA,NA,NA,NA,NA,1,1,4,0,0,7,4,0,1,0,0,0
"S","SV","SVPC","P2PC.00.555","Inglise keele tasanduskursus",NA,NA,6,NA,NA,NA,NA,2,1,NA,3,14,2,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.00.559","Lugemisoskuste ja vilumuse arendamine inglise keeles I",NA,NA,5,NA,NA,NA,NA,NA,NA,3,2,11,1,0,0,0,0,0,0,3
"S","SV","SVPC","P2PC.00.584","Kutse- ja tööalane rehabilitatsioon",NA,NA,11,NA,NA,NA,NA,NA,NA,5,6,0,0,6,7,3,0,0,0,2
"S","SV","SVPC","P2PC.00.591","Sotsiaalteenuste arendamine ja turundus",NA,1,2,NA,NA,NA,NA,2,NA,NA,1,7,0,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.00.600","Personalijuhtimine",NA,NA,9,1,NA,NA,NA,NA,3,4,3,0,0,9,2,2,0,0,1,0
"S","SV","SVPC","P2PC.00.602","Turismiettevõtte strateegiline juhtimine",NA,NA,3,5,4,NA,1,2,3,4,2,15,0,0,0,0,0,0,0,1
"S","SV","SVPC","P2PC.00.604","Magistriseminar",NA,NA,9,1,NA,NA,1,NA,1,2,6,16,15,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.00.605","Spordiorganisatsiooni strateegiline juhtimine",NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,2,1,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.00.609","Finantsarvestus",NA,2,10,NA,NA,NA,1,NA,2,7,2,0,0,8,6,2,0,0,0,0
"S","SV","SVPC","P2PC.00.637","Eesti keel välisüliõpilastele",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,8,0,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.00.643","Sissejuhatus kõrgkooliõpingutesse",NA,3,62,18,6,NA,4,5,19,35,26,0,0,23,48,42,25,14,2,33
"S","SV","SVPC","P2PC.00.646","Rahanduse alused",2,NA,44,25,7,1,5,21,21,19,11,0,0,1,4,22,29,2,10,25
"S","SV","SVPC","P2PC.00.657","Uurimistöö alused ja meetodid",NA,1,31,12,3,NA,5,2,16,18,6,156,7,0,0,0,0,0,0,17
"S","SV","SVPC","P2PC.00.658","Protsessi- ja kvaliteedijuhtimine",NA,NA,52,13,3,NA,NA,2,8,23,35,0,0,49,41,14,4,2,0,10
"S","SV","SVPC","P2PC.00.659","Suhtlemispsühholoogia",NA,2,28,1,NA,NA,2,NA,4,4,21,0,0,33,24,5,3,0,0,3
"S","SV","SVPC","P2PC.00.660","Teenusmajandus ja teenindusfilosoofia",NA,2,40,6,3,NA,NA,NA,4,22,25,61,9,40,21,13,7,0,0,23
"S","SV","SVPC","P2PC.00.661","Õiguse ja avaliku halduse alused",1,3,40,5,4,NA,2,3,7,17,24,0,0,7,20,24,27,12,1,12
"S","SV","SVPC","P2PC.00.662","Organisatsioonikäitumine",NA,1,45,2,NA,NA,NA,NA,1,12,35,0,0,22,36,14,8,1,0,10
"S","SV","SVPC","P2PC.00.669","Heaolumajandus ja innovatsioon",NA,1,3,1,NA,NA,NA,NA,3,2,NA,0,0,3,1,3,0,4,1,0
"S","SV","SVPC","P2PC.00.673","Projekti arendamine ja juhtimine",NA,NA,1,1,1,1,NA,1,NA,1,NA,0,0,0,2,0,0,0,0,1
"S","SV","SVPC","P2PC.00.675","Magistriseminar",NA,NA,3,NA,NA,NA,NA,NA,1,2,NA,2,1,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.00.676","Disainijuhtimine",NA,NA,10,NA,NA,NA,NA,1,2,2,5,18,0,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.00.678","Projekti- ja protsessipõhine juhtimine",NA,NA,12,3,2,NA,1,NA,5,6,5,0,0,9,5,3,0,0,0,2
"S","SV","SVPC","P2PC.00.680","Sotsiaalettevõtlus",NA,NA,4,2,NA,NA,NA,1,1,1,3,0,0,2,4,1,0,0,0,0
"S","SV","SVPC","P2PC.00.681","Kliendikäitumine turismis",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,2,2,0,0,0,0
"S","SV","SVPC","P2PC.00.682","Kvaliteedijuhtimine",NA,NA,7,3,1,NA,NA,NA,1,3,7,0,0,12,0,1,0,0,0,0
"S","SV","SVPC","P2PC.00.683","Infograafika",NA,NA,13,1,NA,NA,NA,NA,1,2,11,20,0,0,0,0,0,0,0,1
"S","SV","SVPC","P2PC.00.685","Spordiürituste korraldamine",NA,NA,6,4,NA,1,NA,NA,4,5,NA,7,0,0,0,0,0,0,0,4
"S","SV","SVPC","P2PC.00.689","Sporditurundus",NA,NA,6,NA,NA,NA,NA,NA,1,1,4,0,0,4,2,0,0,0,0,0
"S","SV","SVPC","P2PC.01.073","Projektijuhtimise alused",NA,NA,17,2,NA,NA,1,7,4,4,3,0,0,4,8,15,9,9,0,1
"S","SV","SVPC","P2PC.01.106","Projektipersonali juhtimine",2,5,25,NA,NA,1,2,3,5,7,14,0,0,22,11,10,2,0,0,1
"S","SV","SVPC","P2PC.01.140","Bakalaureusetöö seminar",NA,NA,4,NA,NA,1,NA,NA,NA,1,2,1,2,0,0,0,0,0,0,4
"S","SV","SVPC","P2PC.01.145","Spordiorganisatsiooni ja -juhtimise alused",NA,NA,7,NA,1,NA,NA,NA,NA,1,7,0,0,4,4,2,0,0,0,0
"S","SV","SVPC","P2PC.01.150","Spordiürituste korraldamine",NA,NA,7,NA,NA,NA,1,1,1,3,1,11,1,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.01.153","Projektipõhine arvestus",NA,1,13,NA,NA,NA,1,1,3,5,4,0,0,16,7,1,0,0,0,2
"S","SV","SVPC","P2PC.01.154","Projektipõhine rahastamine",NA,NA,18,7,5,NA,1,1,2,10,16,0,0,2,8,17,14,2,1,4
"S","SV","SVPC","P2PC.01.157","Spordialane inglise keel",NA,NA,4,NA,NA,NA,1,NA,2,1,NA,0,0,0,1,3,1,0,0,0
"S","SV","SVPC","P2PC.01.158","Inglise ärikeel",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,10,0,0,2,7,5,3,0,0,2
"S","SV","SVPC","P2PC.01.159","Projektijuhtimise rakendamine",NA,3,14,2,NA,NA,NA,2,6,8,3,0,0,9,10,14,9,2,0,3
"S","SV","SVPC","P2PC.01.160","Projektijuhtimise meetodid",NA,NA,7,18,15,5,3,14,11,3,4,0,0,3,13,19,9,5,0,9
"S","SV","SVPC","P2PC.01.161","Vabaühendused ja nende juhtimine",NA,1,10,1,NA,NA,1,2,3,2,4,0,0,14,5,0,0,0,0,2
"S","SV","SVPC","P2PC.01.164","Praktiline lepinguõigus",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,3,1,4,0,0
"S","SV","SVPC","P2PC.01.166","Stress ja läbipõlemine",NA,2,13,1,NA,NA,NA,NA,2,4,10,28,1,0,0,0,0,0,0,1
"S","SV","SVPC","P2PC.01.171","Ärisuhtlus (inglise keeles)",1,NA,11,3,NA,NA,NA,NA,1,6,8,38,1,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.01.172","Turundus ja müügijuhtimine",1,3,7,1,NA,NA,NA,3,1,3,5,0,0,9,4,3,2,1,0,2
"S","SV","SVPC","P2PC.01.176","Spordi administreerimine",NA,NA,7,NA,NA,NA,NA,NA,2,5,NA,0,0,1,7,1,0,0,0,1
"S","SV","SVPC","P2PC.02.067","Turismiturundus",NA,2,55,4,NA,NA,NA,2,6,20,33,0,0,31,14,14,5,0,2,2
"S","SV","SVPC","P2PC.02.087","Eesti turismigeograafia",NA,3,31,1,NA,NA,NA,NA,NA,3,32,0,0,19,15,9,2,1,0,6
"S","SV","SVPC","P2PC.02.088","Euroopa turismigeograafia",NA,NA,37,1,NA,NA,NA,NA,1,9,28,0,0,30,14,4,0,0,1,1
"S","SV","SVPC","P2PC.02.200","Turismi planeerimine",NA,NA,20,9,2,NA,NA,3,5,14,9,0,0,10,10,21,3,0,0,5
"S","SV","SVPC","P2PC.02.211","Heaolu ja terviseturism",NA,NA,34,6,2,NA,NA,NA,NA,8,34,0,0,34,6,5,0,1,0,2
"S","SV","SVPC","P2PC.02.213","Spaateenused",NA,NA,3,1,NA,NA,NA,NA,NA,1,3,9,0,0,0,0,0,0,0,1
"S","SV","SVPC","P2PC.02.214","Majutus- ja spaaettevõtte juhtimine",2,2,20,2,NA,NA,1,5,8,8,4,0,0,3,9,12,6,0,0,3
"S","SV","SVPC","P2PC.02.215","Turismitoodete disain ja arendus",NA,NA,26,14,2,1,NA,9,8,13,11,0,0,7,20,13,5,2,0,4
"S","SV","SVPC","P2PC.02.217","Turismisihtkoha arendus ja juhtimine",NA,NA,12,3,NA,NA,NA,2,NA,1,12,0,0,9,5,2,1,0,0,1
"S","SV","SVPC","P2PC.02.221","Giiditöö alused",NA,NA,1,NA,1,NA,NA,NA,NA,1,1,2,0,0,0,0,0,0,0,0
"S","SV","SVPC","P2PC.02.225","Turismi- ja hotellimajanduse alused",NA,NA,17,2,1,NA,NA,NA,8,6,6,0,0,2,21,15,5,0,0,10
"S","SV","SVPC","P2PC.02.226","Reisi- ja sündmuskorraldus",NA,NA,4,4,1,NA,NA,2,3,4,NA,0,0,1,5,8,5,0,1,1
"S","SV","SVPC","P2PC.03.027","Klienditöö meetodid sotsiaaltöös",NA,NA,7,NA,NA,NA,NA,NA,NA,2,5,0,0,3,11,9,0,2,0,1
"S","SV","SVPC","P2PC.03.028","Sotsiaalprojektide juhtimine ja rahastamine",NA,1,14,NA,NA,NA,NA,NA,2,NA,13,23,0,0,0,0,0,0,0,4
"S","SV","SVPC","P2PC.03.029","Vabatahtliku sotsiaaltöö korraldus",NA,NA,19,1,2,NA,NA,1,1,3,17,0,0,27,2,1,0,0,0,2
"S","SV","SVPC","P2PC.03.057","Turismi inglise keel",NA,NA,13,NA,NA,NA,NA,NA,2,3,8,0,0,4,5,9,3,0,1,3
"S","SV","SVPC","P2PC.03.062","Sotsiaalettevõtlus",NA,NA,11,3,3,NA,NA,NA,3,5,9,0,0,1,8,11,9,1,0,1
"S","SV","SVPC","P2PC.03.103","Erialane võõrkeel (vene keeles)",NA,NA,19,NA,NA,NA,NA,NA,NA,3,16,0,0,3,5,12,6,4,0,1
"S","SV","SVPC","P2PC.03.120","Sotsiaalse rehabilitatsiooni protsess ja hindamismeetodid",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,11,0,0,14,4,1,0,0,0,2
"S","SV","SVPC","P2PC.03.122","Personalijuhtimine",NA,NA,16,2,NA,NA,NA,1,2,NA,15,0,0,10,4,6,1,1,0,4
"S","SV","SVPC","P2PC.03.126","Kogukonnapõhine rehabilitatsioon",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,0,0,4,13,1,0,0,0,0
"S","SV","SVPC","P2PC.03.134","Lõputöö seminar",NA,NA,7,2,1,1,NA,2,2,3,2,0,0,0,6,5,12,3,1,0
"S","SV","SVPC","P2PC.03.136","Hoolekande korraldus ja sotsiaaltöö sihtrühmad",NA,NA,4,NA,NA,NA,NA,2,NA,NA,2,0,0,0,0,1,2,2,0,0
"S","SV","SVPC","P2PC.03.137","Nõustamisoskused sotsiaaltöös ja rehabilitatsioonis",NA,NA,13,1,1,NA,NA,NA,1,2,12,0,0,0,12,12,6,0,0,0
"S","SV","SVPC","P2PC.03.138","Grupitöö oskused",NA,1,14,3,NA,NA,NA,NA,3,6,9,0,0,14,13,0,0,0,0,2
"S","SV","SVPC","P2PC.03.141","Finantsjuhtimine ja avaliku sektori ökonoomika",NA,NA,15,6,2,NA,2,3,6,9,3,0,0,0,1,7,10,8,3,7
"S","SV","SVUH","P2VK.03.280","Seminaritöö",NA,NA,11,2,3,NA,1,NA,4,5,6,0,0,3,5,3,2,1,0,0
"S","SV","SVUH","P2VK.03.466","Infoallikad ja infootsing",NA,2,25,3,1,NA,NA,4,8,10,9,56,7,0,0,0,0,0,0,1
"S","SV","SVHI","SHHI.01.002","e-õpe ja õpiobjektid",NA,1,7,NA,NA,NA,NA,NA,NA,NA,8,31,0,0,0,0,0,0,0,0
"S","SV","SVHI","SHHI.01.018","Rahvusvaheline ja võrdlev haridus",NA,1,7,4,1,NA,NA,NA,4,5,4,20,0,0,0,0,0,0,0,0
"S","SV","SVHI","SHHI.01.027","Õppe kavandamine",1,3,141,29,4,NA,2,6,21,64,85,260,12,0,0,0,0,0,0,3
"S","SV","SVHI","SHHI.01.028","Õpetamine ja refleksioon",NA,2,119,30,13,2,3,20,41,55,43,0,0,178,73,40,17,4,6,12
"S","SV","SVHI","SHHI.01.030","Suhtlemine ja tagasiside haridusorganisatsioonis",NA,1,102,17,14,NA,2,12,27,35,58,248,11,0,0,0,0,0,0,7
"S","SV","SVHI","SHHI.01.033","Doktoriseminarid",NA,NA,7,NA,NA,NA,NA,NA,NA,4,3,14,0,0,0,0,0,0,0,0
"S","SV","SVHI","SHHI.01.034","Sotsiaalpedagoogika didaktika",NA,NA,4,1,NA,NA,NA,NA,NA,2,3,0,0,24,1,0,0,0,0,2
"S","SV","SVHI","SHHI.01.035","Inimeseõpetuse didaktika põhikooli ja gümnaasiumi astmes",NA,NA,6,5,1,1,NA,NA,1,4,6,19,0,0,0,0,0,0,0,2
"S","SV","SVHI","SHHI.01.040","Professionaalsed õpikogukonnad ja võrgustikutöö koolikultuuris",NA,1,11,1,NA,NA,NA,2,1,1,9,0,0,31,0,0,0,0,0,0
"S","SV","SVHI","SHHI.01.051","Hariduse korraldus ja katusorganisatsioonid",1,3,5,NA,NA,NA,NA,NA,NA,3,6,18,0,0,0,0,0,0,0,1
"S","SV","SVHI","SHHI.01.053","Kasvatuskultuurid ja -filosoofia",NA,NA,10,NA,NA,NA,NA,NA,NA,1,9,35,0,0,0,0,0,0,0,0
"S","SV","SVHI","SHHI.01.056","Õpetamine ja refleksioon eripedagoogikas",NA,1,11,5,NA,NA,2,1,5,6,3,0,0,23,14,9,1,2,0,3
"S","SV","SVHI","SHHI.01.057","Arengupsühholoogia: koolieelne- ja kooliiga",NA,3,22,7,1,NA,NA,2,7,12,12,0,0,13,25,18,13,1,2,0
"S","SV","SVHI","SHHI.01.059","Loovtegevused sotsiaalpedagoogilises töös",NA,1,16,NA,1,NA,NA,NA,NA,3,15,19,0,0,0,0,0,0,0,2
